run_id,vantage_id,context_scope,context_post_uri,actor_did,other_did,following,followed_by,blocking,blocked_by,blocking_by_list_uri,blocked_by_list_uri,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:t5sauxsiw7jmpwy2nyfisalw,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:t5sauxsiw7jmpwy2nyfisalw""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:teo4hyxxhqwc2fnflgxa2ew3,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:teo4hyxxhqwc2fnflgxa2ew3""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:tsmig2pz4y7o2a5wpq5x4avg,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:tsmig2pz4y7o2a5wpq5x4avg""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:tur5i4j7oeu2jbghft76ikqr,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:tur5i4j7oeu2jbghft76ikqr""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:udcw4k3wf243besd6yukvf4l,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:udcw4k3wf243besd6yukvf4l""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ug3svoj2p7wakneq4xqzl6ml,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ug3svoj2p7wakneq4xqzl6ml""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:upjviybl6bsxfxa5bu7a2y6m,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:upjviybl6bsxfxa5bu7a2y6m""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:vl5w7q3hv5y6kq6lawmtixeo,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:vl5w7q3hv5y6kq6lawmtixeo""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:w25usr3i3izoem7qngyhy46u,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:w25usr3i3izoem7qngyhy46u""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:wcwkekjr2rfw4f3n2hznqxkg,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:wcwkekjr2rfw4f3n2hznqxkg""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:wns44u2gnkhhfzwhjo5kbvg2,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:wns44u2gnkhhfzwhjo5kbvg2""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:wvyazwkegb742kgoxceeupi2,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:wvyazwkegb742kgoxceeupi2""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:xass22c6wrbtriqgysatmkj6,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:xass22c6wrbtriqgysatmkj6""}",2026-04-03T08:23:47Z
